STATUS_CODE, URL
200,https://www.getdistributors.com/distributors/computer-hardware-software/projectors-distributors.html
502,https://www.getdistributors.com/distributors/computer-hardware-software/multimedia-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-monitors-display-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-printers-scanners-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-peripherals-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-cables-connectors-distributors.html
503,https://www.getdistributors.com/distributors/computer-hardware-software/data-storage-devices-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-mouse-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-keyboards-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/modems-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-accessories-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/server-racks-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/printer-parts-accessories-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/bathroom-toilet-accessories-fittings-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/tiles-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/building-facilities-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/building-ceramic-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/building-coating-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/building-glass-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/building-metallic-materials-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/building-plastic-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/cement-sand-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/builders-construction-hardware-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/construction-equipment-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/doorbell-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/doors-wooden-door-panels-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/fireproof-flameproof-materials-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/flooring-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/heat-insulation-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/lime-lime-products-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/soundproofing-materials-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/granite-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/timber-timber-products-plank-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/wall-materials-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/wallpaper-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/waterproof-materials-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/building-construction-material-supplies-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/decorative-laminates-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/fountains-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/plywood-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/scaffolding-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/sandstone-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/sheet-metal-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/slate-stone-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/slotted-angles-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/vinyl-flooring-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/stone-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/roofing-systems-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/prefabricated-portable-buildings-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/fabricators-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/sanitaryware-distributors.html
